2,-2,0,1,0,0,-0.00107,-0.00107,-0.00107,3
2,-2,2,-1,-1,0,-0.00003,-0.00003,-0.00003,3
2,-2,2,-1,0,0,-0.0002,-0.0002,-0.0002,3
2,-2,0,0,-2,0,0.00003,0.00004,0.00003,3
2,-1,0,0,-1,0,-0.00066,-0.00066,-0.00066,3
2,-1,0,0,0,0,-0.00389,-0.00389,-0.00389,3
2,-1,0,2,0,0,0.00007,0.00007,0.00007,3
2,-1,2,0,0,0,0.0001,0.0001,0.0001,3
2,0,-2,1,0,0,0.00005,0.00005,0.00005,3
2,0,0,-1,-1,0,0.00004,0.00004,0.00004,3
2,0,0,-1,0,0,0.00022,0.00022,0.00022,3
2,0,0,1,-1,0,0.00003,0.00003,0.00003,3
2,0,0,1,0,0,0.00059,0.00059,0.00059,3
2,0,0,1,1,0,0.00011,0.00011,0.00011,3
2,0,2,-1,0,0,0.00011,0.00011,0.00011,3
2,1,0,0,-1,0,-0.00021,-0.00021,-0.00021,3
2,1,0,0,0,0,0.00359,0.00359,0.00359,3
2,1,0,0,1,0,0.00068,0.00068,0.00068,3
2,2,-2,1,0,0,0.00004,0.00004,0.00004,3
2,2,0,-1,0,0,0.00019,0.00019,0.00019,3
2,2,0,-1,1,0,0.00004,0.00004,0.00004,3
2,3,-2,0,0,0,0.00004,0.00004,0.00004,3
2,3,0,0,0,0,0.00033,0.00033,0.00033,3
2,3,0,0,1,0,0.00021,0.00021,0.00021,3
2,3,0,0,2,0,0.00004,0.00004,0.00004,3
2,4,0,-1,0,0,0.00005,0.00005,0.00005,3
3,-2,0,2,0,0,0.00036,0.00037,0.00037,3
3,-2,2,0,0,0,0.00037,0.00037,0.00037,3
3,-1,0,1,-1,0,-0.00012,-0.00012,-0.00012,3
3,-1,0,1,0,0,0.0021,0.0021,0.0021,3
3,-1,2,-1,0,0,0.00039,0.00039,0.00039,3
3,0,-2,2,0,0,-0.00005,-0.00005,-0.00005,3
3,0,0,0,-1,0,-0.00043,-0.00043,-0.00043,3
3,0,0,0,0,0,0.00765,0.00765,0.00765,3
3,1,-2,1,0,0,-0.00011,-0.00011,-0.00011,3
3,1,0,-1,0,0,-0.00043,-0.00043,-0.00043,3
3,1,0,1,0,0,0.00016,0.00016,0.00016,3
3,1,0,1,1,0,0.00007,0.00007,0.00007,3
3,2,0,0,-1,0,-0.00004,-0.00004,-0.00004,3
3,2,0,0,0,0,0.001,0.001,0.001,3
3,2,0,0,1,0,0.00044,0.00044,0.00043,3
3,2,0,0,2,0,0.00005,0.00005,0.00005,3
